IDfg,Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
13624,2025,Corey Seager,TEX,31,2,8,8,1,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0.125,3,2,0,0,30,10,20,1,0,0,0.0,0.375,0.0,0.125,0.125,0.25,0.0,0.2,0.015,0.0,0.6,0.4,0.0,0.0,0.33299999999999996,0.0,0.111,-1.2,0,-1.2,,0.2,-0.1,-1.1,-0.1,($0.9),0.1,-36,-0.21,-0.23,0.02,-1.69,-0.18,0.98,,0,-0.17,-0.05,0.5,96.0,0.273,84.8,0.136,90.0,,,,,0.091,90.0,,,0.267,,-0.4,-0.9,-0.2,,,0.3,,-3.23,-15.03,-8.27,,,12.73,,0.222,0.9229999999999999,0.636,1.0,0.75,0.7859999999999999,0.591,0.5,0.1,0.0,0.267,,0.2,0.267,,0.133,0.133,,,,,,,,96.7,,88.3,89.8,,94.4,83.9,,,,,,,3.0,,-2.1,-7.7,,1.6,-5.9,,,,,,,10.3,,2.4,-2.0,,2.8,0.4,,,,,,,-0.3,,-0.5,0.0,,-0.4,-0.6,,,,,,,-3.92,,-8.5,0.15,,-8.89,-15.04,,,,,,,0.25,0.778,0.5670000000000001,1.0,0.7859999999999999,0.8240000000000001,0.6,16.9,-0.1,0.0,,31 - 31,-1.3,0.0,,0.2,0.2,0.6,0.0,0.4,0.6,0.375,0.267,,,0.3,0.16699999999999998,,,,0.1,0.16699999999999998,,89.9,,,96.7,89.0,,,,94.2,84.5,,-7.1,,,1.8,-2.9,,,,3.3,-6.0,,-3.5,,,8.2,1.0,,,,1.1,-1.1,,0.0,,,-0.3,-0.5,,,,-0.4,-0.7,,0.15,,,-3.39,-9.16,,,,-12.15,-13.06,,0.273,0.737,0.5670000000000001,1.0,0.7859999999999999,0.8240000000000001,0.633,16.9,,54,0,160,41,31,0,76.0,0.0,139.0,99.0,0.0,46.0,60.0,257.0,0.0,87.0,153.0,88.1,3.3,1,0.2,102.3,2,0.4,5,0.1,0.2,0.095,0.25,0.145,-0.1
13675,2025,Tyrone Taylor,NYM,31,2,8,8,1,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0.125,2,2,2,0,31,9,22,0,0,0,0.0,0.25,0.0,0.125,0.125,0.25,0.0,0.167,0.01,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.0,0.0,0.0,0.0,0.111,-1.2,0,-1.2,-0.1,0.2,0.0,-1.0,-0.1,($0.8),0.1,-32,-0.08,-0.15,0.08,-1.35,-0.14,0.84,,0,-0.15,0.06,0.484,94.7,0.161,82.4,0.032,91.0,0.226,82.4,0.065,88.0,0.032,88.0,,,,,-0.9,0.3,-0.7,0.1,-0.2,-0.2,,-6.24,5.26,-71.34,1.25,-9.8,-24.78,,0.4,0.688,0.5479999999999999,0.833,0.909,0.882,0.516,0.625,0.065,0.0,0.09699999999999999,,,,,0.387,0.226,0.09699999999999999,0.09699999999999999,,0.09699999999999999,,,,93.5,,,,,95.1,83.0,81.9,84.4,,88.1,,,-0.8,,,,,7.7,0.5,-5.9,1.4,,-3.0,,,9.9,,,,,7.0,2.7,-9.3,-8.8,,3.7,,,0.0,,,,,-0.9,-0.5,0.1,0.1,,-0.4,,,-1.65,,,,,-7.7,-7.21,1.72,3.0,,-14.79,,,0.385,0.667,0.5479999999999999,0.8,0.917,0.882,0.581,20.3,0.0,0.0,,31 - 31,-1.2,0.0,,0.16699999999999998,0.667,0.16699999999999998,0.16699999999999998,0.33299999999999996,0.5,0.25,0.09699999999999999,,0.19399999999999998,0.065,0.032,,,,0.419,0.19399999999999998,,88.3,,83.3,92.2,86.7,,,,95.5,82.5,,-2.9,,-2.1,2.1,4.7,,,,6.3,-0.3,,2.2,,-11.1,9.0,1.6,,,,5.8,1.1,,-0.4,,0.1,0.0,0.0,,,,-1.0,-0.5,,-14.79,,2.36,0.11,-4.34,,,,-7.5,-7.69,,0.41700000000000004,0.632,0.5479999999999999,0.8,0.917,0.882,0.613,20.3,,56,0,100,40,33,0,61.0,1.71,73.0,96.0,0.0,41.0,192.0,69.0,92.0,70.0,145.0,80.3,5.4,1,0.16699999999999998,98.3,2,0.33299999999999996,6,0.161,0.226,0.244,0.398,0.271,-0.1
17678,2025,Alex Bregman,BOS,31,2,8,8,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.125,3,2,1,0,29,11,18,0,0,0,0.0,0.25,0.0,0.125,0.125,0.25,0.0,0.167,0.015,0.16699999999999998,0.5,0.33299999999999996,0.0,0.0,0.0,0.0,0.111,-1.2,0,-1.3,0.2,0.2,0.0,-0.8,-0.1,($0.7),0.1,-42,-0.21,-0.27,0.06,-1.6,-0.17,1.48,,0,-0.14,0.0,0.609,96.5,0.087,88.5,0.174,92.0,0.043,78.0,0.043,93.0,0.043,88.0,,,0.207,,-1.3,0.0,0.0,-0.1,0.1,-0.2,,-9.4,2.35,-0.9,-5.17,6.44,-15.31,,0.154,0.8,0.435,1.0,0.875,0.9,0.435,0.75,0.034,0.0,0.44799999999999995,,0.172,0.034,,0.10300000000000001,0.138,0.034,,,0.069,,,,95.3,,91.7,87.8,,97.2,83.1,77.6,,,87.3,,,-6.4,,0.4,-5.1,,-8.8,-3.0,5.9,,,1.2,,,7.7,,6.5,-0.4,,8.6,-1.2,-5.8,,,-0.2,,,-1.4,,0.4,-0.2,,-0.2,0.0,-0.1,,,0.1,,,-11.06,,8.59,-15.31,,-5.07,0.56,-5.17,,,5.5,,,0.0,0.667,0.414,,0.917,0.917,0.621,19.2,0.2,0.0,,31 - 31,-1.3,0.0,,0.33299999999999996,0.5,0.16699999999999998,0.16699999999999998,0.16699999999999998,0.667,0.25,0.069,,0.10300000000000001,0.31,0.172,0.034,,,0.24100000000000002,0.069,,87.3,,77.9,95.6,91.8,88.0,,,96.0,88.5,,1.3,,-3.5,-4.0,1.4,-4.5,,,-8.8,2.9,,-1.8,,-4.8,6.9,5.1,-1.8,,,6.4,-2.2,,0.1,,-0.1,-0.8,0.4,-0.2,,,-0.8,0.0,,5.5,,-2.54,-8.85,8.59,-15.31,,,-11.33,2.35,,0.0,0.667,0.414,,0.917,0.917,0.621,19.2,,54,0,107,41,31,0,63.0,1.0,116.0,83.0,0.0,77.0,151.0,71.0,113.0,36.0,170.0,95.8,14.5,1,0.16699999999999998,104.1,2,0.33299999999999996,6,0.207,0.24100000000000002,0.281,0.641,0.384,-0.1
25931,2025,Michael Harris II,ATL,24,2,8,8,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.125,3,1,1,0,28,6,22,0,0,0,0.0,0.375,0.0,0.125,0.125,0.25,0.0,0.2,0.03,0.2,0.6,0.2,0.0,0.0,0.0,0.0,0.111,-1.2,0,-1.2,-0.2,0.2,0.0,-1.2,-0.1,($1.0),0.1,-37,-0.22,-0.24,0.01,-1.75,-0.19,1.18,,0,-0.15,-0.04,0.5710000000000001,94.9,0.25,87.6,,,,,0.14300000000000002,85.5,0.036000000000000004,83.0,,,,,-1.1,-0.6,,,0.4,0.0,,-7.07,-8.35,,,9.7,4.56,,0.611,0.5,0.5710000000000001,0.636,1.0,0.75,0.35700000000000004,0.75,0.14300000000000002,0.0,0.321,,,0.036000000000000004,,0.25,0.25,,,,0.14300000000000002,,,,94.6,,,82.8,,95.4,87.3,,,,85.6,,,-2.9,,,6.5,,3.3,-1.3,,,,-11.8,,,11.5,,,3.7,,5.2,2.5,,,,6.1,,,-0.5,,,0.0,,-0.6,-0.6,,,,0.4,,,-5.51,,,4.56,,-9.08,-8.88,,,,9.7,,,0.6920000000000001,0.467,0.5710000000000001,0.556,1.0,0.75,0.536,19.3,-0.2,0.0,,24 - 24,-1.2,0.0,,0.2,0.8,0.0,0.4,0.4,0.2,0.375,0.107,,,0.321,,0.071,,,0.25,0.25,,88.2,,,94.8,,80.8,,,95.5,87.3,,-12.0,,,-1.8,,1.7,,,4.1,-0.2,,2.8,,,9.7,,5.2,,,3.5,0.6,,0.4,,,-0.5,,0.0,,,-0.6,-0.6,,14.75,,,-5.51,,-0.44,,,-9.08,-8.88,,0.75,0.43799999999999994,0.5710000000000001,0.556,1.0,0.75,0.5710000000000001,19.3,,56,0,149,40,33,0,73.0,1.03,131.0,58.0,0.0,49.0,230.0,0.0,221.0,84.0,58.0,79.9,-23.2,0,0.0,96.0,1,0.2,5,0.214,0.35700000000000004,0.203,0.241,0.193,-0.1
29591,2025,Colton Cowser,BAL,25,2,7,9,0,0,0,0,0,1,0,1,0,3,1,0,0,0,0,0,0.0,2,2,0,1,46,22,24,0,0,0,0.111,0.33299999999999996,0.33,0.222,0.0,0.222,0.0,0.0,0.01,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.157,-1.1,0,-1.0,0.1,0.3,-0.1,-0.8,-0.1,($0.6),2.6,-2,-0.04,-0.08,0.03,-0.74,-0.08,0.43,,0,-0.12,0.02,0.522,94.9,0.174,86.0,0.022000000000000002,91.0,0.087,85.0,0.043,88.0,0.152,86.3,,,,,0.2,-0.3,0.0,0.0,-0.3,-0.6,,0.63,-4.12,1.89,0.75,-16.17,-8.09,,0.28600000000000003,0.818,0.413,0.4,0.778,0.579,0.239,0.444,0.174,0.0,0.413,,0.022000000000000002,0.152,,0.109,0.174,0.043,0.043,,0.043,,,,95.1,,90.5,86.1,,93.7,85.9,82.7,87.6,,88.3,,,-5.7,,-1.8,-9.8,,-2.5,0.1,7.7,-1.3,,-9.7,,,9.9,,4.0,2.4,,4.3,2.0,-2.1,-1.9,,3.1,,,0.2,,0.0,-0.6,,0.0,-0.3,0.0,0.0,,-0.3,,,0.92,,1.89,-8.09,,-0.49,-4.12,1.94,-0.44,,-16.17,,,0.273,0.769,0.413,0.33299999999999996,0.8,0.579,0.28300000000000003,18.9,0.0,0.0,,25 - 25,-1.1,0.0,,0.25,0.5,0.25,0.25,0.5,0.25,0.444,0.087,,,0.37,0.065,0.109,,,0.087,0.217,0.065,85.7,,,94.7,94.2,86.7,,,93.1,85.0,90.0,-8.1,,,-5.0,-2.6,-9.4,,,-4.9,2.6,0.0,-0.8,,,8.8,6.1,1.8,,,4.3,-0.4,0.0,-0.5,,,0.1,0.1,-0.4,,,0.0,-0.3,-0.1,-12.99,,,0.76,2.2,-7.4,,,0.48,-2.91,-1.74,0.28600000000000003,0.667,0.419,0.375,0.8,0.611,0.349,18.9,,0,119,143,73,0,0,0.0,0.0,116.0,124.0,0.0,57.0,151.0,107.0,169.0,109.0,64.0,89.6,24.7,0,0.0,103.1,2,0.5,4,0.109,0.28300000000000003,0.085,0.133,0.235,-0.1
11477,2025,Christian Yelich,MIL,33,1,4,5,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0.0,1,1,0,0,22,10,12,0,0,0,0.2,0.4,0.5,0.2,0.0,0.2,0.0,0.0,0.01,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.138,-0.7,0,-0.7,,0.1,-0.1,-0.6,-0.1,($0.5),0.1,-17,-0.12,-0.18,0.06,-0.89,-0.09,1.63,,0,-0.06,-0.01,0.5,94.1,0.136,87.0,,,0.045,79.0,0.318,85.3,,,,,,,-0.6,-0.1,,0.0,0.0,,,-5.67,-2.73,,3.84,0.17,,,0.375,0.33299999999999996,0.364,0.667,1.0,0.75,0.273,0.4,0.091,0.0,0.455,,,,,0.045,0.136,0.045,,,0.318,,,,94.2,,,,,93.6,86.7,78.6,,,85.2,,,-2.0,,,,,7.4,-3.1,-5.6,,,-8.6,,,11.0,,,,,3.4,-0.5,-8.7,,,-0.5,,,-0.4,,,,,-0.3,-0.1,0.0,,,0.0,,,-3.78,,,,,-28.36,-2.73,3.84,,,0.17,,,0.214,0.625,0.364,0.667,0.8,0.75,0.364,19.9,-0.1,0.0,,33 - 33,-0.7,0.0,,0.5,0.5,0.0,0.0,1.0,0.0,0.6,0.318,,0.045,0.455,,,,,0.045,0.136,,84.9,,78.3,93.9,,,,,93.3,86.3,,-9.0,,-6.8,-2.2,,,,,6.4,-4.6,,-2.1,,-10.1,9.9,,,,,2.1,-2.4,,0.0,,0.0,-0.4,,,,,-0.3,-0.1,,0.17,,3.84,-3.78,,,,,-28.36,-2.73,,0.231,0.556,0.364,0.667,0.8,0.75,0.409,19.9,,0,189,159,64,0,0,0.0,0.0,109.0,144.0,0.0,122.0,144.0,0.0,0.0,211.0,0.0,92.7,3.7,0,0.0,98.6,1,0.5,2,0.182,0.273,0.12,0.247,0.266,-0.1
17907,2025,Brendan Rodgers,HOU,28,2,6,7,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0.0,2,1,1,0,27,11,16,0,0,0,0.14300000000000002,0.28600000000000003,0.5,0.143,0.0,0.143,0.0,0.0,0.02,0.25,0.5,0.25,0.0,0.0,0.0,0.0,0.098,-1.1,0,-1.1,-0.1,0.2,0.0,-1.0,-0.1,($0.9),0.1,-43,-0.11,-0.14,0.03,-1.19,-0.13,1.0,,0,-0.15,0.04,0.593,94.7,0.37,83.3,,,,,0.037000000000000005,91.0,,,,,,,-1.3,-0.5,,,0.0,,,-7.95,-4.7,,,4.56,,,0.125,0.818,0.40700000000000003,0.5,0.778,0.727,0.40700000000000003,0.429,0.111,0.0,0.14800000000000002,,0.07400000000000001,,,0.444,0.29600000000000004,,,,0.037000000000000005,,,,94.7,,89.4,,,94.7,81.7,,,,90.7,,,-2.8,,-1.8,,,-8.1,1.9,,,,-8.5,,,9.9,,4.3,,,4.4,-2.1,,,,2.4,,,0.0,,-0.2,,,-1.3,-0.3,,,,0.0,,,0.42,,-8.66,,,-10.74,-3.7,,,,4.56,,,0.154,0.643,0.40700000000000003,0.5,0.778,0.727,0.519,19.1,-0.1,0.0,,28 - 28,-1.2,0.0,,0.5,0.25,0.25,0.25,0.5,0.25,0.429,0.037000000000000005,,,0.14800000000000002,0.07400000000000001,,,,0.444,0.29600000000000004,,91.0,,,94.8,89.5,,,,94.9,81.9,,-7.6,,,-2.1,-2.6,,,,-7.9,1.6,,0.3,,,8.2,2.8,,,,2.8,-3.9,,0.0,,,0.0,-0.2,,,,-1.3,-0.3,,4.56,,,0.42,-8.66,,,,-10.74,-3.7,,0.16699999999999998,0.6,0.40700000000000003,0.5,0.778,0.727,0.556,19.1,,0,152,122,47,0,0,0.0,1.5,116.0,62.0,0.0,115.0,75.0,107.0,169.0,109.0,64.0,83.1,3.8,0,0.0,102.3,1,0.25,4,0.185,0.29600000000000004,0.166,0.183,0.234,-0.1
18819,2025,Andy Ibanez,DET,32,2,6,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,2,2,1,0,28,9,19,0,0,0,0.14300000000000002,0.14300000000000002,1.0,0.143,0.0,0.143,0.0,0.0,0.01,0.2,0.4,0.4,0.0,0.0,0.0,0.0,0.098,-1.1,0,-1.1,0.3,0.2,0.0,-0.6,-0.1,($0.5),0.1,-44,-0.22,-0.23,0.01,-1.4,-0.15,1.96,2.76,1,-0.13,0.01,0.39299999999999996,94.6,0.429,84.4,,,0.071,77.5,0.107,86.3,,,,,,,-0.7,0.0,,-0.1,-0.4,,,-6.23,-0.05,,-4.34,-12.3,,,0.444,0.8,0.5710000000000001,0.75,1.0,0.875,0.35700000000000004,0.857,0.071,0.0,0.321,,,,,0.071,0.429,0.071,,,0.107,,,,94.0,,,,,96.1,84.4,77.1,,,86.2,,,1.6,,,,,-8.2,1.7,-0.7,,,8.7,,,11.0,,,,,5.6,0.2,-6.8,,,5.8,,,-0.4,,,,,-0.2,0.0,-0.1,,,-0.4,,,-4.86,,,,,-12.39,-0.05,-4.34,,,-12.3,,,0.28600000000000003,0.857,0.5710000000000001,0.75,0.917,0.875,0.5,19.8,0.3,0.0,,32 - 32,-1.2,0.0,,0.6,0.4,0.0,0.4,0.2,0.4,0.28600000000000003,0.107,,0.071,0.321,,,,,0.071,0.429,,86.8,,77.6,94.6,,,,,96.6,84.9,,8.2,,-0.7,1.4,,,,,-7.4,2.0,,4.1,,-8.6,9.9,,,,,4.3,-1.2,,-0.4,,-0.1,-0.4,,,,,-0.2,0.0,,-12.3,,-4.34,-4.86,,,,,-12.39,-0.05,,0.28600000000000003,0.857,0.5710000000000001,0.75,0.917,0.875,0.5,19.8,,0,152,61,47,0,0,0.0,1.2,93.0,99.0,0.0,138.0,121.0,0.0,270.0,43.0,102.0,91.3,-15.5,0,0.0,96.8,2,0.4,5,0.107,0.179,0.237,0.483,0.384,-0.1
27899,2025,Colt Keith,DET,23,2,7,8,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0.0,2,2,0,1,38,16,22,0,0,0,0.125,0.375,0.33,0.125,0.0,0.125,0.0,0.0,0.01,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.086,-1.4,0,-1.4,0.1,0.2,-0.1,-1.2,-0.1,($1.0),0.1,-52,-0.43,-0.44,0.01,-3.09,-0.33,1.97,,0,-0.2,-0.01,0.316,94.8,0.158,84.5,0.026000000000000002,91.0,0.342,81.6,,,0.158,91.8,,,,,-0.5,0.0,-0.4,-0.5,,-0.2,,-3.99,0.06,-37.66,-3.79,,-3.54,,0.318,0.43799999999999994,0.368,0.28600000000000003,0.7140000000000001,0.5,0.42100000000000004,0.625,0.184,0.0,0.263,,0.026000000000000002,0.158,,0.053,0.21100000000000002,0.289,,,,,,,94.4,,90.6,91.8,,95.7,84.7,80.8,,,,,,0.6,,-0.2,-7.3,,-10.8,-0.8,-4.3,,,,,,10.3,,3.2,1.7,,1.6,1.1,-3.6,,,,,,-0.5,,-0.3,-0.2,,0.1,-0.1,-0.4,,,,,,-5.38,,-34.95,-3.54,,2.94,-1.18,-3.93,,,,,,0.273,0.5,0.368,0.33299999999999996,0.625,0.5,0.42100000000000004,20.4,0.0,0.0,,23 - 23,-1.4,0.0,,0.5,0.25,0.25,0.75,0.25,0.0,0.5,,,0.289,0.263,0.026000000000000002,0.158,,,0.053,0.21100000000000002,,,,81.4,94.9,91.2,92.3,,,96.3,85.3,,,,-4.6,0.5,1.2,-6.9,,,-9.9,-1.2,,,,-5.2,9.3,2.1,0.3,,,0.5,-0.3,,,,-0.4,-0.5,-0.3,-0.2,,,0.1,-0.1,,,,-3.93,-5.38,-34.95,-3.54,,,2.94,-1.18,,0.23800000000000002,0.529,0.368,0.2,0.667,0.5,0.447,20.4,,0,133,160,41,0,0,0.0,0.0,116.0,124.0,0.0,115.0,75.0,107.0,507.0,54.0,0.0,66.9,-8.6,0,0.0,85.9,0,0.0,4,0.21100000000000002,0.395,0.091,0.099,0.163,-0.1
31539,2025,Drake Baldwin,ATL,24,2,7,8,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0.0,2,2,1,0,46,16,30,0,0,0,0.125,0.25,0.5,0.125,0.0,0.125,0.0,0.0,0.01,0.2,0.4,0.4,0.0,0.0,0.0,0.0,0.086,-1.4,0,-1.4,0.0,0.2,0.1,-1.0,-0.1,($0.8),0.1,-54,-0.2,-0.22,0.02,-1.18,-0.13,1.18,,0,-0.15,-0.02,0.435,94.3,0.304,85.3,,,0.022000000000000002,81.0,0.239,85.3,,,,,,,-0.8,-0.6,,0.0,0.1,,,-3.93,-4.3,,-4.34,0.66,,,0.37,0.684,0.5,0.8,0.9229999999999999,0.87,0.413,0.5,0.065,0.0,0.304,,,,,0.13,0.304,,0.022000000000000002,,0.239,,,,94.2,,,,,94.2,85.3,,81.1,,85.2,,,-3.4,,,,,-4.8,0.7,,2.3,,-10.4,,,11.6,,,,,5.8,1.7,,-8.7,,4.9,,,-0.5,,,,,-0.3,-0.6,,0.0,,0.1,,,-3.6,,,,,-5.32,-4.3,,-4.34,,0.66,,,0.273,0.708,0.5,0.833,0.882,0.87,0.522,19.1,0.1,0.0,,24 - 24,-1.4,0.0,,0.0,1.0,0.0,0.0,0.4,0.6,0.375,0.174,,0.022000000000000002,0.304,,0.065,,,0.13,0.304,,87.6,,81.0,94.4,,79.0,,,94.3,85.4,,-10.7,,3.7,-2.1,,-3.3,,,-3.4,2.2,,1.3,,-10.4,9.9,,7.5,,,4.3,-0.2,,0.1,,0.0,-0.5,,0.0,,,-0.3,-0.6,,1.48,,-4.34,-3.6,,-1.52,,,-5.32,-4.3,,0.28600000000000003,0.68,0.5,0.833,0.882,0.87,0.5429999999999999,19.1,,0,118,100,40,0,0,0.0,1.03,87.0,115.0,0.0,0.0,288.0,0.0,0.0,84.0,174.0,102.1,14.8,1,0.2,109.6,5,1.0,5,0.152,0.217,0.36,0.917,0.553,-0.1
12916,2025,Francisco Lindor,NYM,31,2,7,9,0,0,0,0,0,0,1,0,0,3,1,1,0,0,0,0,0.0,3,1,1,0,34,13,21,0,0,0,0.0,0.33299999999999996,0.0,0.111,0.0,0.111,0.0,0.0,0.03,0.2,0.6,0.2,0.0,0.0,0.0,0.0,0.08,-1.6,-1,-1.6,0.3,0.3,0.1,-0.9,-0.1,($0.7),0.1,-53,-0.21,-0.22,0.01,-1.12,-0.12,1.11,,0,-0.18,-0.01,0.515,96.6,0.091,85.7,0.03,94.0,0.152,81.2,0.091,88.0,0.121,87.5,,,0.028999999999999998,,-0.8,0.0,0.0,-0.5,0.1,-0.2,,-4.65,-0.71,4.29,-10.34,3.19,-5.57,,0.263,0.7859999999999999,0.485,0.6,0.818,0.75,0.424,0.667,0.11800000000000001,0.0,0.303,,0.03,0.03,,0.212,0.091,0.121,0.03,,0.182,,,,97.7,,94.4,83.3,,95.0,85.5,80.3,84.6,,88.4,,,-4.9,,1.8,-5.6,,8.7,3.7,-7.4,2.1,,-0.7,,,10.6,,5.2,-5.3,,7.6,-2.6,-7.6,-9.2,,3.6,,,-0.4,,0.0,0.0,,-0.4,0.0,-0.5,0.0,,-0.2,,,-4.38,,4.29,3.84,,-5.04,-0.71,-12.93,0.0,,-2.76,,,0.316,0.7140000000000001,0.485,0.5,0.9,0.75,0.424,19.4,0.4,0.0,,31 - 31,-1.6,0.0,,0.4,0.4,0.2,0.2,0.2,0.6,0.33299999999999996,0.212,,0.152,0.303,0.03,,,,0.212,0.091,,87.9,,81.4,97.9,94.5,,,,95.3,85.7,,-1.1,,-5.7,-4.5,2.5,,,,8.2,5.0,,0.9,,-9.8,9.4,4.5,,,,6.3,-3.9,,-0.1,,-0.5,-0.4,0.0,,,,-0.4,0.0,,-1.82,,-10.34,-4.38,4.29,,,,-5.04,1.44,,0.316,0.7859999999999999,0.515,0.5,0.818,0.706,0.424,19.4,,0,0,133,35,0,0,0.0,1.03,131.0,58.0,0.0,97.0,115.0,83.0,111.0,42.0,174.0,88.8,2.4,0,0.0,96.1,1,0.2,5,0.147,0.265,0.224,0.259,0.269,-0.1
